Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
179,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.12468470633,0.0734913945198,0.167385444045
180,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0861584618688,0.0487530790269,0.134545072913
181,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.18660390377,0.0814319998026,0.310784339905
182,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.14999294281,0.0747589096427,0.228080630302
183,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.1744761765,0.0734913945198,0.294270455837
184,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.142620638013,0.0734913945198,0.170459762216
185,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0952960327268,0.0439990647137,0.116314671934
186,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.189765334129,0.0760482773185,0.283751606941
187,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.206394255161,0.0828364640474,0.346644312143
188,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.116581223905,0.056864336133,0.183332100511
189,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.270044893026,0.107057742774,0.508009016514
190,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.288815528154,0.145644441247,0.620607733727
191,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.189765334129,0.0982846990228,0.310784339905
192,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.192980319262,0.0949801877141,0.353011012077
193,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.220740586519,0.105242617428,0.400975048542
194,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.122607499361,0.0686326473951,0.193620339036
195,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.199574619532,0.093369834125,0.359494626522
196,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.199574619532,0.0871968641877,0.38664200902
197,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.171569466591,0.0773598849773,0.33425334096
198,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.196249768138,0.0966183170676,0.310784339905
199,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.101920001209,0.056864336133,0.125098228455
200,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0391182154417,0.0241834465414,0.0561653077602
201,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0765993222594,0.0377229377627,0.134545072913
202,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0765993222594,0.0432530753314,0.116314671934
203,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.142620638013,0.0608899630606,0.254397809505
204,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.142989292741,0.0610839948058,0.255770534277
205,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0819236934185,0.0447579175234,0.13701620698
206,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0491212047637,0.030891187489,0.0643927976489
207,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.15922062099,0.087669223547,0.362854450941
208,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0747605860233,0.0434873849154,0.121753901243
209,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.110023148358,0.0591614954174,0.206397071481
210,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.194783911109,0.0791204124689,0.376305699348
211,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0773152187467,0.041312739253,0.119558021426
212,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.106387786567,0.0543133988976,0.206397071481
213,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0978162586689,0.0543133988976,0.143423497677
214,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.218190699816,0.121479995549,0.257515668869
215,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.305322766304,0.154338717461,0.605757951736
216,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.305322766304,0.157000601292,0.605757951736
217,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.300236195326,0.168115228415,0.584104835987
218,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.109570644796,0.0679212957621,0.115616708994
219,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.241331011057,0.10777541995,0.405889332294
220,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.148260295391,0.075260065496,0.182231977582
221,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.221887275577,0.117395624518,0.428667038679
222,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.163984104991,0.0848300307989,0.32037127018
223,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0926259607077,0.0450579598546,0.160433664918
224,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.099064335227,0.0458350740373,0.126631394029
225,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0541073195636,0.0314641743898,0.0879950448871
226,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.127455785871,0.0602588616312,0.222623169422
227,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.127455785871,0.0667697191238,0.199593037367
228,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0957910716534,0.0458350740373,0.14916908741
229,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.113314762712,0.0572455339134,0.146478772163
230,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.172460719943,0.080587990582,0.297876954079
231,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.11917219311,0.0612981468439,0.163380280137
232,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.18137550354,0.0908354520798,0.34456422925
233,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0726964250207,0.0433138459921,0.0798862054944
234,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0777495056391,0.0390902198851,0.0798862054944
235,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0555615909398,0.0371354594827,0.0586274601519
